DateID,Date,Year,Quarter,Month,MonthName,Week,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter
20231123,2023-11-23,2023,Q4,11,November,47,Thursday,False,2023,FQ3
20231124,2023-11-24,2023,Q4,11,November,47,Friday,False,2023,FQ3
20231125,2023-11-25,2023,Q4,11,November,47,Saturday,True,2023,FQ3
20231126,2023-11-26,2023,Q4,11,November,47,Sunday,True,2023,FQ3
20231127,2023-11-27,2023,Q4,11,November,48,Monday,False,2023,FQ3
20231128,2023-11-28,2023,Q4,11,November,48,Tuesday,False,2023,FQ3
20231129,2023-11-29,2023,Q4,11,November,48,Wednesday,False,2023,FQ3
20231130,2023-11-30,2023,Q4,11,November,48,Thursday,False,2023,FQ3
20231201,2023-12-01,2023,Q4,12,December,48,Friday,False,2023,FQ3
20231202,2023-12-02,2023,Q4,12,December,48,Saturday,True,2023,FQ3
20231203,2023-12-03,2023,Q4,12,December,48,Sunday,True,2023,FQ3
20231204,2023-12-04,2023,Q4,12,December,49,Monday,False,2023,FQ3
20231205,2023-12-05,2023,Q4,12,December,49,Tuesday,False,2023,FQ3
20231206,2023-12-06,2023,Q4,12,December,49,Wednesday,False,2023,FQ3
20231207,2023-12-07,2023,Q4,12,December,49,Thursday,False,2023,FQ3
20231208,2023-12-08,2023,Q4,12,December,49,Friday,False,2023,FQ3
20231209,2023-12-09,2023,Q4,12,December,49,Saturday,True,2023,FQ3
20231210,2023-12-10,2023,Q4,12,December,49,Sunday,True,2023,FQ3
20231211,2023-12-11,2023,Q4,12,December,50,Monday,False,2023,FQ3
20231212,2023-12-12,2023,Q4,12,December,50,Tuesday,False,2023,FQ3
20231213,2023-12-13,2023,Q4,12,December,50,Wednesday,False,2023,FQ3
20231214,2023-12-14,2023,Q4,12,December,50,Thursday,False,2023,FQ3
20231215,2023-12-15,2023,Q4,12,December,50,Friday,False,2023,FQ3
20231216,2023-12-16,2023,Q4,12,December,50,Saturday,True,2023,FQ3
20231217,2023-12-17,2023,Q4,12,December,50,Sunday,True,2023,FQ3
20231218,2023-12-18,2023,Q4,12,December,51,Monday,False,2023,FQ3
20231219,2023-12-19,2023,Q4,12,December,51,Tuesday,False,2023,FQ3
20231220,2023-12-20,2023,Q4,12,December,51,Wednesday,False,2023,FQ3
20231221,2023-12-21,2023,Q4,12,December,51,Thursday,False,2023,FQ3
20231222,2023-12-22,2023,Q4,12,December,51,Friday,False,2023,FQ3
20231223,2023-12-23,2023,Q4,12,December,51,Saturday,True,2023,FQ3
20231224,2023-12-24,2023,Q4,12,December,51,Sunday,True,2023,FQ3
20231225,2023-12-25,2023,Q4,12,December,52,Monday,False,2023,FQ3
20231226,2023-12-26,2023,Q4,12,December,52,Tuesday,False,2023,FQ3
20231227,2023-12-27,2023,Q4,12,December,52,Wednesday,False,2023,FQ3
20231228,2023-12-28,2023,Q4,12,December,52,Thursday,False,2023,FQ3
20231229,2023-12-29,2023,Q4,12,December,52,Friday,False,2023,FQ3
20231230,2023-12-30,2023,Q4,12,December,52,Saturday,True,2023,FQ3
20231231,2023-12-31,2023,Q4,12,December,52,Sunday,True,2023,FQ3
